salary,salary_,age,education level,field,position,years of full time job,years of learn programe,[ASP .net],[Assembly],[Bash/Shell/PowerShell],[C],[C#],[C++],[Clojure],[Dart],[Elixir],[Erlang],[Go],[Groovy],[Haskell],[HTML/CSS],[Java],[JavaScript],[Julia],[Kotlin],[Lua],[Objective-C],[Ocaml],[Pascal],[Perl],[PHP],[Python],[R],[Ruby],[Rust],[Scala],[SQL]
4.50005,45000.5,28,7,5,Full-stack developer,5.5,10,1,0,0,1,1,0,0,0,0,0,0,0,0,3,3,3,0,1,0,1,0,0,0,1,1,0,0,0,0,3
4.50005,45000.5,28,6,2,Data or Business Database & Analyst,1.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
4.50005,45000.5,33,6,5,Software Engineer,8.5,14,0,1,0,1,1,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.50005,45000.5,28,6,5,Software Engineer,1,4,3,0,1,1,3,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,3
4.50005,45000.5,38,6,5,Specialist Developer,13,5.5,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,3,0,3,0,0,0,1,0,1,0,0,0,0,0,3
4.50005,45000.5,33,8,5,Software developer,1,0.5,0,1,1,1,3,1,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,1,3,3,0,0,0,0,3
4.50005,45000.5,33,6,5,Software developer,8.5,0.5,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
4.50005,45000.5,28,6,5,Front-end developer,1.5,2,1,1,1,1,1,1,0,1,0,0,1,0,0,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
4.50005,45000.5,38,6,5,Specialist Developer,13,3.5,3,1,1,1,3,1,0,0,0,0,0,0,0,3,1,3,0,3,0,0,0,1,0,1,1,0,0,0,0,3
4.50005,45000.5,33,6,2,Data or Business Database & Analyst,1,10,0,0,1,1,1,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,1,1,3,1,1,0,0,0,3
4.50005,45000.5,38,6,6,Web Developer,18,18,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,1,0,3,0,0,0,0,0,3
4.50005,45000.5,45.5,6,3,CEO,28,0.5,1,3,3,3,0,2,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1
4.50005,45000.5,28,7,5,Full-stack developer,8.5,10,0,3,0,3,1,3,0,0,0,0,3,0,0,3,3,3,0,3,1,1,0,0,0,0,3,0,0,0,1,1
4.50005,45000.5,45.5,6,2,System Database & Analyst,28,1.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4.50005,45000.5,28,6,6,Service engineer,3.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.50005,45000.5,45.5,7,3,IT specialist,28,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
4.50005,45000.5,45.5,7,4,System administrator,28,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
4.50005,45000.5,55,7,5,Front-end developer,18,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
4.50005,45000.5,38,6,5,Software developer,18,10,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1
4.50005,45000.5,33,6,5,Game or graphics developer,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,1,1,0,0,0,3
4.50005,45000.5,28,6,5,Full-stack developer,5.5,0.5,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3
4.50005,45000.5,28,6,5,Full-stack developer,5.5,8,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3
4.50005,45000.5,28,6,5,Software developer,8.5,10,3,0,0,0,3,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,1,0,1,3,0,0,0,0,3
4.50005,45000.5,28,6,6,Web Developer,5.5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4.50005,45000.5,28,6,5,Full-stack developer,3.5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3
4.50005,45000.5,23,6,3,CEO,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.50005,45000.5,23,6,5,Full-stack developer,1.5,0.5,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3
4.50005,45000.5,33,6,5,Full-stack developer,8.5,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
4.50005,45000.5,33,6,5,Full-stack developer,5.5,0.5,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3
4.50005,45000.5,23,6,5,Back-end developer,3.5,3.5,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1
4.50005,45000.5,28,6,5,Full-stack developer,8.5,9,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,0,0,0,0,0,3,3,0,0,0,0,3
4.50005,45000.5,28,6,2,System Database & Analyst,5.5,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
4.50005,45000.5,33,7,5,Back-end developer,8.5,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4.50005,45000.5,28,6,5,Full-stack developer,8.5,8,3,0,0,1,3,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3
4.50005,45000.5,45.5,6,5,Software developer,13,1.5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,0,0,0,0,3
4.50005,45000.5,23,6,5,RPA Developer,1.5,0.5,1,0,0,3,3,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4.50005,45000.5,33,6,5,Software Engineer,1.5,2,0,0,3,1,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,1,0,1,1,0,1
4.50005,45000.5,38,6,5,Back-end developer,18,16,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,3
4.50005,45000.5,23,6,5,Full-stack developer,1.5,5,0,0,3,1,0,1,0,0,0,0,1,0,0,3,1,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3
4.50005,45000.5,23,6,2,System Database & Analyst,3.5,11,1,1,1,1,3,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
4.50005,45000.5,33,6,3,Team lead,5.5,5.5,3,1,1,1,3,1,0,3,0,0,0,0,0,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3
5.50005,55000.5,28,6,2,Data engineer,5.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
5.50005,55000.5,28,6,5,Full-stack developer,3.5,6,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.50005,55000.5,33,6,5,Back-end developer,8.5,9,0,1,3,1,1,1,0,0,0,0,1,0,0,3,3,3,0,1,0,0,0,0,0,3,3,0,0,0,0,3
5.50005,55000.5,33,6,5,Software developer,8.5,10,3,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5.50005,55000.5,23,6,5,Full-stack developer,1.5,1.5,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
5.50005,55000.5,33,7,2,System Database & Analyst,8.5,7,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3
5.50005,55000.5,23,6,2,Freelance,1.5,4,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.50005,55000.5,23,6,2,Freelance,1.5,4,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.50005,55000.5,28,7,2,FX Dealer,3.5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1
5.50005,55000.5,28,7,5,Software Engineer,5.5,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3
5.50005,55000.5,23,6,3,CTO,3.5,7,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.50005,55000.5,33,6,3,Manager,8.5,8.5,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5.50005,55000.5,33,6,4,IT Support,13,0.5,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
5.50005,55000.5,28,6,4,System administrator,5.5,10,0,0,3,1,0,1,0,0,0,0,1,0,0,0,3,1,0,1,3,0,0,0,0,3,3,1,0,0,0,1
5.50005,55000.5,33,6,5,Full-stack developer,8.5,3.5,0,0,1,1,1,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1
5.50005,55000.5,33,7,5,Full-stack developer,8.5,1.5,0,0,3,1,1,0,0,0,0,0,1,0,0,3,3,3,3,0,0,0,0,0,0,3,3,3,0,0,0,3
5.50005,55000.5,28,6,5,Full-stack developer,3.5,3.5,0,0,1,0,1,1,0,0,0,0,0,0,0,3,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1
5.50005,55000.5,38,6,5,Back-end developer,8.5,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,0,1,0,0,0,0,0,1,1,0,0,0,0,3
5.50005,55000.5,28,7,5,DevOps specialist,5.5,8.5,0,0,1,1,3,1,0,1,0,0,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3
5.50005,55000.5,33,6,5,Desktop or Enterprise applications developer,8.5,14,0,0,1,1,3,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
5.50005,55000.5,23,6,5,Software Engineer,1.5,6,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,3
5.50005,55000.5,45.5,6,2,System Database & Analyst,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
5.50005,55000.5,23,6,4,Security specialist,3.5,3.5,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,3,0,0,0,0,0,1,3,3,3,0,0,0,0,3
5.50005,55000.5,33,7,4,Network Engineer,8.5,5.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.50005,55000.5,33,6,4,Network Engineer,8.5,0.5,1,1,3,3,3,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
5.50005,55000.5,28,7,4,Network Engineer,5.5,5.5,1,1,3,3,3,3,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,1,1,3,3,1,1,0,0,1
5.50005,55000.5,28,7,5,Mobile developer,5.5,10,0,0,0,1,1,1,0,0,0,0,1,0,0,3,3,3,0,3,0,0,0,0,0,3,3,1,0,0,0,3
5.50005,55000.5,33,7,5,Back-end developer,5.5,10,0,1,1,1,0,0,0,0,0,0,3,0,0,3,1,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3
5.50005,55000.5,38,6,5,Software developer,8.5,15,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
5.50005,55000.5,28,6,5,Full-stack developer,5.5,10,0,0,1,3,0,3,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
5.50005,55000.5,33,6,5,Software developer,8.5,8,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.50005,55000.5,28,6,5,Front-end developer,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5.50005,55000.5,28,6,5,QA or Test developer,5.5,5.5,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5.50005,55000.5,28,6,5,Software developer,5.5,9,3,0,1,1,3,3,0,0,0,0,1,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3
5.50005,55000.5,45.5,7,1,Educator / Instructor,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.50005,55000.5,33,6,5,Full-stack developer,8.5,8,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
5.50005,55000.5,33,6,4,Mechanical engineer,8.5,0.5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.50005,55000.5,33,6,3,CTO,8.5,10,0,0,1,0,0,1,0,1,0,0,1,0,0,3,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,3
5.50005,55000.5,28,6,5,Back-end developer,8.5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
5.50005,55000.5,28,6,5,QA or Test developer,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5.50005,55000.5,33,6,5,Software developer,8.5,0.5,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5.50005,55000.5,28,6,5,Mobile developer,5.5,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.50005,55000.5,23,6,6,Freelance,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5.50005,55000.5,23,6,6,Freelance,1.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5.50005,55000.5,45.5,8,1,Academic researcher,28,30,0,1,0,3,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1
5.50005,55000.5,45.5,8,1,Educator / Instructor,28,30,0,1,1,3,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1
5.50005,55000.5,45.5,8,1,Educator / Instructor,18,20,1,1,1,3,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,3,0,0,0,0,1
5.50005,55000.5,38,8,1,Educator / Instructor,13,13,1,1,1,3,3,3,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,3,3,3,1,1,1,3
5.50005,55000.5,33,6,5,Full-stack developer,13,28,0,0,1,0,3,0,0,0,0,0,0,0,0,3,1,3,0,0,0,1,0,0,0,3,0,0,0,0,0,3
5.50005,55000.5,38,8,2,Data scientist or Machine learning specialist,18,28,0,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,3,0,3,3,3,0,0,0,3
5.50005,55000.5,33,6,6,UI designer,8.5,8,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
5.50005,55000.5,38,7,2,Data scientist or Machine learning specialist,13,3.5,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.50005,55000.5,23,6,3,Engineering manager,1.5,8.5,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.50005,55000.5,28,7,5,Desktop or Enterprise applications developer,3.5,17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.50005,55000.5,28,6,5,Mobile developer,8.5,0.5,0,0,0,3,1,1,0,0,0,0,0,0,0,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1
5.50005,55000.5,33,7,2,System Database & Analyst,8.5,10,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5.50005,55000.5,45.5,7,2,Data or Business Database & Analyst,5.5,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
5.50005,55000.5,28,6,2,Scientist,3.5,8.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5.50005,55000.5,28,6,2,Data engineer,5.5,0.5,0,0,3,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,3
5.50005,55000.5,28,6,2,Data engineer,3.5,10,0,0,1,3,0,3,0,0,0,0,1,0,0,1,3,3,0,0,0,0,0,0,0,3,3,0,0,0,1,1
5.50005,55000.5,28,7,3,Manager,0,8.5,0,3,1,1,1,1,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5.50005,55000.5,33,6,3,CTO,13,11,0,1,3,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,3,3,0,0,0,0,3
5.50005,55000.5,45.5,8,3,Director,18,5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3
5.50005,55000.5,45.5,7,3,IT manager,1.5,2,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,3
5.50005,55000.5,45.5,6,4,Internal audit,28,24,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5.50005,55000.5,23,6,5,Back-end developer,3.5,0.5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
5.50005,55000.5,28,6,5,Full-stack developer,8.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3
5.50005,55000.5,28,7,5,Full-stack developer,5.5,5.5,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,3
5.50005,55000.5,23,3,5,programmer,8.5,0.5,0,0,3,1,1,0,0,1,0,0,1,0,0,3,1,3,0,1,0,1,0,0,1,3,1,0,1,0,0,3
5.50005,55000.5,28,6,5,.NET Programmer,5.5,5.5,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5.50005,55000.5,33,6,5,Full-stack developer,8.5,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5.50005,55000.5,28,6,5,DevOps specialist,3.5,1.5,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1
5.50005,55000.5,28,6,5,Full-stack developer,5.5,7,0,1,1,1,1,1,0,0,1,0,1,0,0,3,1,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3
5.50005,55000.5,23,6,5,Full-stack developer,1.5,7,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,1,0,1,0,0,3
5.50005,55000.5,23,6,5,Back-end developer,1.5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
5.50005,55000.5,28,6,5,Back-end developer,3.5,5,0,0,1,1,1,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5.50005,55000.5,23,6,5,Back-end developer,3.5,14,0,0,1,1,0,1,1,0,1,0,3,0,1,1,1,1,0,0,0,0,0,0,0,1,3,0,0,1,0,3
5.50005,55000.5,23,6,5,Software developer,3.5,7,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,3
5.50005,55000.5,23,6,5,Back-end developer,3.5,3.5,0,0,1,0,1,0,0,0,3,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5.50005,55000.5,28,6,5,Back-end developer,5.5,10,0,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,3,1,1,3
5.50005,55000.5,28,7,5,Front-end developer,3.5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.50005,55000.5,23,6,5,Full-stack developer,1.5,6,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,3,0,3,0,0,3
5.50005,55000.5,23,3,5,Freelance,3.5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
5.50005,55000.5,33,6,5,Software Engineer,8.5,8.5,0,1,3,3,3,3,0,0,0,0,1,0,1,3,3,3,0,1,0,0,0,0,0,3,3,0,3,1,1,3
5.50005,55000.5,28,7,5,Software Engineer,5.5,5.5,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,3,0,1,0,1,0,0,0,3,1,0,0,0,1,3
5.50005,55000.5,23,3,5,Software Engineer,1.5,2,0,0,1,1,0,1,0,0,1,1,3,0,1,3,3,3,0,0,0,0,1,0,0,0,1,1,1,1,0,3
5.50005,55000.5,23,6,5,Software Engineer,3.5,3.5,0,0,1,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
5.50005,55000.5,33,6,6,Web Developer,13,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5.50005,55000.5,28,6,6,Web Developer,5.5,3,3,0,1,1,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5.50005,55000.5,23,6,5,Software developer,3.5,3.5,1,0,1,0,3,0,0,1,0,0,1,0,0,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3
5.50005,55000.5,33,7,2,Data scientist or Machine learning specialist,5.5,5.5,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,3,1,0,0,0,3
5.50005,55000.5,38,6,2,System Database & Analyst,8.5,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5.50005,55000.5,33,6,2,Database & Database & Analyst administrator,1.5,1.5,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.50005,55000.5,23,6,5,Front-end developer,3.5,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5.50005,55000.5,38,6,5,Software developer,13,13,3,0,1,1,3,0,0,0,0,0,0,0,0,3,1,3,0,0,0,1,0,0,0,3,0,0,0,0,0,3
5.50005,55000.5,28,6,5,Full-stack developer,5.5,3.5,3,1,1,1,3,1,0,0,0,0,1,0,0,3,1,3,0,0,0,0,0,0,0,1,1,1,0,0,0,3
5.50005,55000.5,38,7,1,Academic researcher,13,8.5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5.50005,55000.5,38,6,3,Manager,13,0.5,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
5.50005,55000.5,45.5,3,2,Data or Business Database & Analyst,23,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5.50005,55000.5,38,6,3,Senior executive/VP,13,10,3,0,1,3,3,3,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,3,3,3,3,0,0,0,0,3
5.50005,55000.5,16,3,5,Game or Graphics developer,1,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.50005,55000.5,23,6,5,Front-end developer,3.5,5.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.50005,55000.5,33,7,5,Full-stack developer,3.5,14,0,0,1,1,0,1,3,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3
5.50005,55000.5,28,6,5,Software Engineer,6,9,0,1,3,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,1
5.50005,55000.5,28,6,5,DevOps specialist,5.5,5,0,0,3,1,3,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1
5.50005,55000.5,23,6,5,Full-stack developer,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,1,1,0,0,3
5.50005,55000.5,33,6,5,Back-end developer,3.5,10,0,1,0,0,3,1,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5.50005,55000.5,33,7,5,Software developer,5.5,5.5,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,3
5.50005,55000.5,33,7,2,Data scientist or Machine learning specialist,8.5,0.5,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,3
5.50005,55000.5,38,6,2,System Database & Analyst,13,10,3,0,1,0,3,0,0,0,0,0,0,0,0,3,1,3,0,3,0,0,0,0,0,3,1,0,0,0,0,3
5.50005,55000.5,38,6,4,Engineer support,13,23,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.50005,55000.5,33,6,4,Network Transport Engineer,13,13,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
